0.28	 0.38	 S1
0.82	 0.94	 S1
1.40	 1.52	 S1
1.96	 2.06	 S1
2.52	 2.64	 S1
3.10	 3.22	 S1
3.66	 3.78	 S1
4.22	 4.34	 S1
4.80	 4.92	 S1
5.36	 5.48	 S1
5.92	 6.04	 S1
6.50	 6.62	 S1
7.06	 7.18	 S1
7.60	 7.72	 S1
8.16	 8.28	 S1
8.72	 8.84	 S1
9.26	 9.36	 S1
9.82	 9.94	 S1
10.36	 10.48	 S1
10.92	 11.04	 S1
11.48	 11.60	 S1
12.02	 12.14	 S1
12.56	 12.68	 S1
13.10	 13.22	 S1
13.64	 13.76	 S1
14.20	 14.32	 S1
14.74	 14.88	 S1
15.34	 15.48	 S1
15.92	 16.04	 S1
16.46	 16.60	 S1
17.02	 17.16	 S1
17.56	 17.68	 S1
18.12	 18.28	 S1
18.68	 18.82	 S1
19.24	 19.38	 S1
19.80	 19.90	 S1
0.54	 0.64	 S2
1.10	 1.20	 S2
1.68	 1.76	 S2
2.24	 2.34	 S2
2.80	 2.90	 S2
3.38	 3.48	 S2
3.94	 4.04	 S2
4.52	 4.62	 S2
5.10	 5.18	 S2
5.68	 5.76	 S2
6.22	 6.32	 S2
6.78	 6.88	 S2
7.34	 7.44	 S2
7.90	 8.00	 S2
8.44	 8.54	 S2
9.02	 9.10	 S2
9.54	 9.64	 S2
10.10	 10.20	 S2
10.66	 10.74	 S2
11.22	 11.30	 S2
11.76	 11.84	 S2
12.30	 12.40	 S2
12.84	 12.94	 S2
13.38	 13.48	 S2
13.92	 14.02	 S2
14.48	 14.58	 S2
15.04	 15.12	 S2
15.64	 15.74	 S2
16.20	 16.30	 S2
16.76	 16.86	 S2
17.30	 17.40	 S2
17.86	 17.96	 S2
18.42	 18.52	 S2
18.88	 18.94	 S2
18.96	 19.08	 S2
19.52	 19.64	 S2
